"Station","Position (geoJSON)","Fournisseur","date","Profondeur","Temp. de l'eau","Salinité","Pression","Densité","Fluorescence","Période de vague","Hauteur de vague moy.","Hauteur de vague max.","Courant - Vitesse (6m)","Courant-Direction(6m)","Vitesse du vent","Rafales","Direction du vent","Temp. air","Humidité","Précipitation","PAR","CDOM","Courant - Vitesse (0m)","Courant-Direction(0m)","Eau - pH","Eau - Rétrodiffusion"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T03:30Z[UTC]","","15.37","30.89","101.159996","1022.73","0.504","4.2","0.7","0.9","","","20.0","29.0","324.0","15.7","90.0","7.2","0.0","4.73","","176.0","","0.001041"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T04:00Z[UTC]","","15.33","30.87","101.17","1022.73","0.504","4.1","0.7","1.3","","","20.0","28.0","333.0","15.5","90.0","7.2","0.0","4.82","","169.0","","0.001003"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T04:30Z[UTC]","","15.26","30.83","101.17","1022.71","0.5184","4.1","0.7","1.2","","","20.0","30.0","330.0","15.5","90.0","7.2","0.0","4.82","","182.0","","0.001021"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T05:00Z[UTC]","","15.28","30.81","101.21","1022.69","0.5112","4.0","0.8","1.1","","","27.0","40.0","356.0","15.1","91.0","7.2","0.0","5.01","","174.0","","0.00108"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T05:30Z[UTC]","","15.27","30.76","101.21","1022.65","0.5112","3.8","0.7","1.1","","","21.0","29.0","345.0","15.2","90.0","7.2","","5.01","","195.0","","0.001032"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T06:00Z[UTC]","","15.27","30.72","101.25","1022.62","0.5328","3.9","0.8","1.6","","","18.0","26.0","351.0","15.1","90.0","7.2","","5.19","","246.0","","0.001082"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T06:30Z[UTC]","","15.42","30.65","101.259995","1022.54","0.5184","4.2","0.7","1.1","","","22.0","29.0","354.0","15.1","90.0","7.2","0.0","5.19","","291.0","","0.001069"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T07:00Z[UTC]","","15.47","30.47","101.259995","1022.39","0.5544","4.1","0.7","1.0","","","16.0","23.0","1.0","15.1","90.0","7.2","0.0","5.47","","309.0","","0.001224"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T07:30Z[UTC]","","15.63","30.33","101.25","1022.25","0.5904","4.1","0.7","1.1","","","17.0","22.0","20.0","14.6","90.0","7.2","0.0","5.66","","320.0","","0.001301"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T08:00Z[UTC]","","15.77","30.26","101.270004","1022.16","0.6048","4.4","0.6","0.8","","","15.0","21.0","357.0","14.5","90.0","7.2","0.0","5.75","","316.0","","0.001354"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T08:30Z[UTC]","","15.84","30.24","101.31","1022.13","0.6336","4.3","0.6","1.0","","","15.0","20.0","24.0","14.6","89.0","7.2","1.79999999E14","5.84","","326.0","","0.001394"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T09:00Z[UTC]","","15.92","30.23","101.31","1022.11","0.6768","4.2","0.6","0.9","","","13.0","21.0","355.0","14.6","89.0","7.2","1.20000004E15","5.84","","346.0","","0.001392"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T09:30Z[UTC]","","15.97","30.26","101.35","1022.11","0.684","4.3","0.6","0.9","","","8.0","14.0","356.0","14.5","88.0","7.2","3.00000003E15","5.75","","1.0","","0.001404"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T10:00Z[UTC]","","16.01","30.29","101.39","1022.13","0.6696","4.3","0.6","1.0","","","2.0","6.0","56.0","14.4","88.0","7.2","4.8000002E15","5.66","","24.0","","0.001367"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T10:30Z[UTC]","","16.02","30.29","101.36","1022.13","0.4968","4.2","0.6","1.1","","","5.0","9.0","218.0","14.7","87.0","7.2","1.57200001E16","5.47","","31.0","","0.001358"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T11:00Z[UTC]","","16.04","30.29","101.37","1022.13","0.3744","4.2","0.6","1.1","","","6.0","10.0","227.0","14.7","86.0","7.2","3.02399993E16","5.28","","42.0","","0.001353"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T11:30Z[UTC]","","16.1","30.3","101.39","1022.12","0.324","4.3","0.6","0.9","","","10.0","14.0","233.0","14.8","86.0","7.2","2.71199998E16","5.28","","52.0","","0.001299"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T12:00Z[UTC]","","16.11","30.31","101.39","1022.12","0.2952","4.2","0.6","0.9","","","10.0","13.0","249.0","14.8","86.0","7.2","4.0799999E16","5.19","","62.0","","0.001287"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T12:30Z[UTC]","","16.18","30.31","101.39","1022.11","0.2808","4.2","0.6","1.1","","","15.0","20.0","255.0","15.0","85.0","7.2","4.7280001E16","5.38","","70.0","","0.001278"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T13:00Z[UTC]","","16.18","30.31","101.4","1022.11","0.2664","4.3","0.6","1.1","","","16.0","19.0","245.0","15.1","85.0","7.2","5.3039999E16","5.28","","74.0","","0.001297"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T13:30Z[UTC]","","16.09","30.27","101.44","1022.1","0.2736","4.1","0.6","1.0","","","20.0","25.0","277.0","15.4","85.0","7.2","5.8619999E16","5.28","","83.0","","0.001308"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T14:00Z[UTC]","","16.02","30.24","101.44","1022.09","0.3024","4.2","0.7","0.9","","","19.0","23.0","284.0","15.4","85.0","7.2","3.8939999E16","5.28","","90.0","","0.001317"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T14:30Z[UTC]","","16.02","30.23","101.43","1022.08","0.2952","4.4","0.6","1.1","","","18.0","23.0","269.0","14.7","88.0","7.2","4.4159999E16","5.38","","94.0","","0.001381"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T15:00Z[UTC]","","16.09","30.22","101.43","1022.06","0.288","4.2","0.7","1.0","","","22.0","27.0","281.0","15.1","87.0","7.2","5.952E16","5.28","","101.0","","0.001408"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T15:30Z[UTC]","","16.09","30.2","101.409996","1022.04","0.288","4.5","0.7","1.1","","","19.0","26.0","266.0","15.4","86.0","7.2","5.796E16","5.56","","105.0","","0.001413"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T16:00Z[UTC]","","16.18","30.21","101.43","1022.03","0.2736","4.0","0.7","1.1","","","18.0","25.0","262.0","15.9","86.0","7.2","5.424E16","5.47","","108.0","","0.001401"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T16:30Z[UTC]","","16.09","30.38","101.43","1022.18","0.2448","3.8","0.6","0.9","","","20.0","27.0","278.0","15.9","86.0","7.2","7.734E16","5.19","","111.0","","0.001258"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T17:00Z[UTC]","","15.81","30.51","101.42","1022.34","0.2664","3.7","0.6","0.8","","","20.0","27.0","288.0","16.2","86.0","7.2","6.21E16","5.01","","123.0","","0.001155"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T17:30Z[UTC]","","15.77","30.62","101.42","1022.44","0.2592","4.0","0.6","1.0","","","16.0","22.0","272.0","16.1","86.0","7.2","4.1519999E16","4.91","","125.0","","0.001087"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T18:00Z[UTC]","","15.64","30.7","101.42","1022.53","0.2736","4.0","0.6","0.8","","","15.0","21.0","271.0","16.1","86.0","7.2","5.6699998E16","4.73","","131.0","","0.001075"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T18:30Z[UTC]","","15.57","30.8","101.38","1022.62","0.324","4.2","0.6","0.9","","","12.0","16.0","262.0","16.3","86.0","7.2","2.44799993E16","4.63","","140.0","","0.001034"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T19:00Z[UTC]","","16.04","30.9","101.39","1022.59","0.3528","4.0","0.5","0.7","","","12.0","19.0","230.0","16.4","86.0","7.2","1.794E16","4.45","","157.0","","9.106E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T19:30Z[UTC]","","16.32","30.86","101.38","1022.5","0.36","4.3","0.5","0.8","","","15.0","20.0","251.0","16.5","87.0","7.3","1.61399996E16","4.45","","153.0","","8.821E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T20:00Z[UTC]","","16.35","30.81","101.38","1022.45","0.3096","4.1","0.4","0.7","","","10.0","14.0","210.0","16.5","87.0","7.3","2.25600008E16","4.45","","200.0","","8.785E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T20:30Z[UTC]","","16.39","30.82","101.35","1022.45","0.2952","4.3","0.4","0.6","","","14.0","19.0","221.0","16.6","88.0","7.3","2.37000011E16","4.45","","228.0","","8.839E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T21:00Z[UTC]","","16.44","30.84","101.340004","1022.46","0.3096","4.5","0.4","0.7","","","17.0","22.0","228.0","16.7","87.0","7.3","1.72799999E16","4.45","","266.0","","8.607E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T21:30Z[UTC]","","15.65","30.65","101.340004","1022.49","0.4392","4.1","0.4","0.6","","","13.0","17.0","228.0","16.6","87.0","7.3","1.52999996E16","4.91","","316.0","","0.001126"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T22:00Z[UTC]","","15.77","30.59","101.35","1022.41","0.5832","4.4","0.4","0.6","","","10.0","13.0","233.0","16.4","87.0","7.3","6.8400001E15","5.01","","328.0","","0.001167"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T22:30Z[UTC]","","15.91","30.52","101.340004","1022.33","0.5904","4.0","0.4","0.7","","","12.0","16.0","226.0","16.5","87.0","7.3","5.0400002E15","5.1","","340.0","","0.001199"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T23:00Z[UTC]","","16.0","30.44","101.340004","1022.25","0.612","4.0","0.4","0.6","","","12.0","16.0","215.0","16.5","87.0","7.3","2.8200001E15","5.19","","346.0","","0.001247"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-30T23:30Z[UTC]","","15.96","30.27","101.33","1022.12","0.6552","4.0","0.3","0.6","","","13.0","16.0","218.0","16.5","87.0","7.3","7.8000002E14","5.56","","352.0","","0.001475"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T00:00Z[UTC]","","16.09","30.23","101.33","1022.07","0.6192","3.9","0.3","0.5","","","14.0","17.0","207.0","16.5","87.0","0.0","0.0","5.56","","8.0","","0.001477"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T00:30Z[UTC]","","16.2","30.22","101.33","1022.03","0.6264","3.9","0.3","0.5","","","15.0","19.0","227.0","16.5","87.0","0.0","0.0","5.56","","20.0","","0.001468"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T01:00Z[UTC]","","16.22","30.22","101.35","1022.03","0.6192","4.0","0.3","0.6","","","14.0","18.0","230.0","16.6","87.0","0.0","0.0","5.66","","28.0","","0.001451"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T01:30Z[UTC]","","16.27","30.23","101.35","1022.02","0.6192","3.7","0.3","0.5","","","15.0","19.0","239.0","16.6","87.0","0.0","0.0","5.56","","34.0","","0.00144"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T02:00Z[UTC]","","16.28","30.24","101.33","1022.03","0.5976","4.0","0.3","0.5","","","18.0","22.0","233.0","16.6","87.0","0.0","0.0","5.56","","39.0","","0.001426"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T02:30Z[UTC]","","16.28","30.26","101.33","1022.05","0.5976","3.8","0.3","0.5","","","19.0","23.0","229.0","16.6","88.0","0.0","0.0","5.56","","41.0","","0.001404"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T03:00Z[UTC]","","16.28","30.29","101.3","1022.07","0.5904","3.6","0.3","0.5","","","19.0","23.0","226.0","16.7","86.0","0.0","0.0","5.56","","49.0","","0.001388"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T03:30Z[UTC]","","16.3","30.3","101.3","1022.07","0.576","3.7","0.3","0.8","","","18.0","22.0","230.0","16.7","86.0","0.0","0.0","5.47","","56.0","","0.001395"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T04:00Z[UTC]","","16.24","30.28","101.3","1022.07","0.576","4.0","0.4","1.0","","","15.0","19.0","222.0","16.7","86.0","0.0","0.0","5.56","","62.0","","0.001372"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T04:30Z[UTC]","","16.18","30.23","101.25","1022.05","0.5904","3.8","0.4","0.6","","","16.0","21.0","232.0","16.5","86.0","0.0","0.0","5.66","","72.0","","0.001388"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T05:00Z[UTC]","","16.14","30.22","101.259995","1022.05","0.5904","3.6","0.4","0.6","","","13.0","17.0","250.0","16.7","87.0","0.0","0.0","5.66","","78.0","","0.001418"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T05:30Z[UTC]","","16.09","30.22","101.28","1022.06","0.6048","3.9","0.4","0.6","","","10.0","13.0","264.0","16.5","87.0","0.0","0.0","5.75","","84.0","","0.001399"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T06:00Z[UTC]","","15.98","30.21","101.259995","1022.08","0.612","4.3","0.4","0.6","","","7.0","11.0","282.0","16.4","88.0","0.1","0.0","5.75","","94.0","","0.001433"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T06:30Z[UTC]","","15.92","30.24","101.28","1022.11","0.5976","4.0","0.4","0.8","","","16.0","21.0","263.0","16.5","88.0","0.2","0.0","5.75","","98.0","","0.001379"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T07:00Z[UTC]","","15.77","30.37","101.28","1022.24","0.576","4.0","0.4","0.8","","","19.0","23.0","264.0","16.7","85.0","0.5","0.0","5.56","","103.0","","0.001308"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T07:30Z[UTC]","","15.74","30.49","101.28","1022.34","0.5544","3.9","0.4","0.6","","","17.0","22.0","264.0","16.6","86.0","1.2","0.0","5.38","","110.0","","0.001201"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T08:00Z[UTC]","","15.79","30.61","101.25","1022.42","0.5112","4.0","0.4","0.7","","","10.0","15.0","225.0","16.5","87.0","1.4","0.0","5.19","","116.0","","0.001046"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T08:30Z[UTC]","","15.99","30.56","101.259995","1022.34","0.4752","3.8","0.4","0.7","","","11.0","15.0","283.0","16.5","88.0","1.4","6.0000001E13","5.1","","128.0","","9.409E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T09:00Z[UTC]","","16.13","30.48","101.29","1022.25","0.4824","3.6","0.4","0.6","","","13.0","17.0","301.0","16.4","88.0","1.4","3.0000001E14","5.28","","135.0","","9.142E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T09:30Z[UTC]","","16.14","30.42","101.29","1022.2","0.5112","3.8","0.4","0.6","","","11.0","16.0","285.0","16.4","88.0","1.4","3.84000007E15","5.19","","140.0","","9.177E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T10:00Z[UTC]","","16.12","30.39","101.3","1022.18","0.4608","4.2","0.3","0.7","","","8.0","11.0","267.0","16.3","88.0","1.4","1.10399998E16","5.1","","153.0","","8.963E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T10:30Z[UTC]","","16.1","30.35","101.3","1022.16","0.396","4.0","0.4","0.6","","","7.0","9.0","259.0","16.3","88.0","1.4","1.45200002E16","5.1","","166.0","","9.124E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T11:00Z[UTC]","","16.06","30.33","101.340004","1022.15","0.3456","4.2","0.3","0.5","","","8.0","12.0","254.0","16.3","88.0","1.4","2.23200001E16","5.1","","178.0","","9.159E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T11:30Z[UTC]","","16.08","30.34","101.340004","1022.15","0.3096","4.7","0.3","0.5","","","9.0","14.0","233.0","16.3","88.0","1.4","2.40000002E16","5.1","","187.0","","9.195E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T12:00Z[UTC]","","16.08","30.36","101.36","1022.17","0.4392","4.6","0.3","0.5","","","9.0","13.0","234.0","16.5","88.0","1.4","1.43999999E16","5.1","","206.0","","9.266E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T12:30Z[UTC]","","16.11","30.37","101.36","1022.17","0.3168","4.7","0.3","0.5","","","8.0","12.0","236.0","16.5","88.0","1.4","3.01800007E16","5.1","","216.0","","9.035E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T13:00Z[UTC]","","16.15","30.39","101.37","1022.17","0.2952","5.0","0.3","0.6","","","9.0","13.0","238.0","16.7","87.0","1.4","2.99400001E16","5.1","","215.0","","9.07E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T13:30Z[UTC]","","16.2","30.4","101.4","1022.18","0.3456","4.7","0.3","0.5","","","11.0","15.0","230.0","16.7","87.0","1.4","1.35599999E16","5.01","","237.0","","9.195E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T14:00Z[UTC]","","16.24","30.42","101.42","1022.18","0.252","4.8","0.3","0.5","","","10.0","13.0","245.0","16.8","87.0","1.4","5.4000001E16","5.01","","276.0","","9.231E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T14:30Z[UTC]","","16.37","30.43","101.42","1022.16","0.2304","4.9","0.3","0.5","","","13.0","17.0","257.0","16.8","87.0","1.4","6.396E16","4.91","","246.0","","8.928E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T15:00Z[UTC]","","16.47","30.46","101.42","1022.16","0.2304","4.9","0.3","0.5","","","17.0","21.0","281.0","16.7","85.0","1.4","6.7859998E16","4.91","","38.0","","8.892E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T15:30Z[UTC]","","16.52","30.5","101.42","1022.18","0.2232","3.7","0.3","0.6","","","17.0","21.0","308.0","16.7","85.0","1.4","7.0320001E16","4.82","","94.0","","8.857E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T16:00Z[UTC]","","16.52","30.49","101.47","1022.17","0.2448","4.4","0.3","0.5","","","20.0","26.0","317.0","16.3","80.0","1.4","6.1500002E16","4.73","","182.0","","9.712E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T16:30Z[UTC]","","16.28","30.41","101.47","1022.16","0.2592","3.6","0.3","0.6","","","18.0","25.0","335.0","16.3","81.0","1.4","7.2180001E16","5.01","","83.0","","0.001233"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T17:00Z[UTC]","","16.26","30.35","101.47","1022.12","0.2592","3.4","0.4","0.6","","","16.0","23.0","327.0","16.3","81.0","1.4","7.0559999E16","5.19","","76.0","","0.001333"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T17:30Z[UTC]","","16.28","30.31","101.55","1022.08","0.2592","3.5","0.4","0.7","","","16.0","23.0","325.0","16.6","79.0","1.4","6.9359998E16","5.38","","78.0","","0.001392"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T18:00Z[UTC]","","16.34","30.33","101.56","1022.09","0.2664","3.3","0.5","0.8","","","25.0","31.0","330.0","16.6","80.0","1.4","6.8460001E16","5.1","","84.0","","0.001369"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T18:30Z[UTC]","","16.26","30.29","101.57","1022.08","0.288","3.2","0.5","0.9","","","26.0","34.0","319.0","16.5","81.0","1.4","6.174E16","5.28","","86.0","","0.001445"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T19:00Z[UTC]","","16.32","30.28","101.590004","1022.05","0.3024","3.3","0.6","0.8","","","20.0","29.0","313.0","16.6","79.0","1.4","4.3260002E16","5.38","","88.0","","0.001449"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T19:30Z[UTC]","","16.29","30.32","101.64","1022.09","0.3312","3.4","0.5","0.8","","","31.0","40.0","327.0","16.5","69.0","1.4","2.58600002E16","5.28","","106.0","","0.00142"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T20:00Z[UTC]","","16.17","30.35","101.68","1022.14","0.4392","3.3","0.7","1.1","","","28.0","37.0","321.0","16.4","66.0","1.4","1.9799999E16","5.38","","115.0","","0.001429"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T20:30Z[UTC]","","16.08","30.4","101.7","1022.2","0.3456","3.6","0.8","1.2","","","33.0","42.0","324.0","16.3","63.0","1.4","3.828E16","5.28","","131.0","","0.001372"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T21:00Z[UTC]","","16.01","30.45","101.7","1022.26","0.3528","3.6","0.8","1.3","","","26.0","35.0","317.0","16.3","63.0","1.4","2.03999994E16","5.28","","133.0","","0.001317"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T21:30Z[UTC]","","16.08","30.49","101.72","1022.26","0.396","3.6","0.9","1.3","","","26.0","35.0","324.0","16.1","64.0","1.4","1.62599999E16","5.1","","138.0","","0.001262"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T22:00Z[UTC]","","16.14","30.5","101.740005","1022.26","0.5256","3.7","0.9","1.5","","","23.0","31.0","321.0","15.9","65.0","1.4","9.3599997E15","5.1","","136.0","","0.001194"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T22:30Z[UTC]","","16.11","30.52","101.759995","1022.28","0.5472","4.0","1.1","1.9","","","27.0","35.0","329.0","15.7","67.0","1.4","4.44000002E15","5.01","","144.0","","0.001151"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T23:00Z[UTC]","","16.12","30.52","101.78","1022.29","0.5328","4.3","1.2","1.9","","","24.0","32.0","312.0","15.7","68.0","1.4","2.15999999E15","5.01","","144.0","","0.001116"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-07-31T23:30Z[UTC]","","16.09","30.53","101.82","1022.29","0.4896","4.1","1.1","2.0","","","26.0","35.0","323.0","15.5","68.0","1.4","6.0000002E14","5.01","","153.0","","0.001089"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-08-01T00:00Z[UTC]","","16.07","30.53","101.86","1022.3","0.4752","4.4","1.2","2.2","","","23.0","29.0","323.0","15.5","69.0","0.0","0.0","5.01","","160.0","","0.001076"
